Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Z_mm,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Yaw,Current_VX,Current_VY,Current_Angular_Vel,Target_X,Target_Y,Target_Yaw,Target_VX,Target_VY,Target_Angular_Vel,Error_X,Error_Y,Error_Yaw,Error_VX,Error_VY,Error_Angular_Vel,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,Total_MPC_Loop_Time,Timing_Violation
115,6.9050,6.9050,0.0600,0.060,APPROACHING,0,974.96,1005.02,84.93,0.97496,1.00502,1.48233,-0.02047,-0.01977,-0.26020,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.47496,0.50502,-1.48233,0.02047,0.01977,0.26020,0.0126,OPTIMAL,Gurobi,0.050,0.0024,False,False,29580.972,137,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,6.9050,4,0,0.0000,False
116,6.9650,6.9650,0.0600,0.060,APPROACHING,0,973.72,1003.83,84.03,0.97372,1.00383,1.46663,-0.02054,-0.01984,-0.25883,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.47372,0.50383,-1.46663,0.02054,0.01984,0.25883,0.0068,OPTIMAL,Gurobi,0.050,0.0017,False,False,29152.335,193,0.010,"[0, 1, 0, 1, 0, 0, 0, 0]",0x01010000,6.9650,2,2,0.0000,False
117,7.0250,7.0250,0.0600,0.060,APPROACHING,0,972.45,1002.63,83.14,0.97245,1.00263,1.45102,-0.02201,-0.02017,-0.26157,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.47245,0.50263,-1.45102,0.02201,0.02017,0.26157,0.0076,OPTIMAL,Gurobi,0.050,0.0025,False,False,28433.170,347,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,7.0250,4,2,0.0000,False
118,7.0850,7.0850,0.0600,0.060,APPROACHING,0,971.10,1001.39,82.24,0.97110,1.00139,1.43531,-0.02308,-0.02111,-0.25869,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.47110,0.50139,-1.43531,0.02308,0.02111,0.25869,0.0077,OPTIMAL,Gurobi,0.050,0.0016,False,False,27935.541,160,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,7.0850,4,0,0.0000,False
119,7.1450,7.1450,0.0600,0.060,APPROACHING,0,969.68,1000.11,81.34,0.96968,1.00011,1.41969,-0.02379,-0.02160,-0.25683,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.46968,0.50011,-1.41969,0.02379,0.02160,0.25683,0.0070,OPTIMAL,Gurobi,0.050,0.0019,False,False,27553.773,234,0.010,"[1, 1, 0, 1, 0, 0, 0, 0]",0x11010000,7.1450,3,3,0.0000,False
120,7.2050,7.2050,0.0600,0.060,APPROACHING,0,968.21,998.77,80.46,0.96821,0.99877,1.40431,-0.02521,-0.02269,-0.25138,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.46821,0.49877,-1.40431,0.02521,0.02269,0.25138,0.0107,OPTIMAL,Gurobi,0.050,0.0044,False,False,26829.626,344,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,7.2050,4,3,0.0000,False
121,7.2650,7.2650,0.0600,0.060,APPROACHING,0,966.67,997.41,79.60,0.96667,0.99741,1.38937,-0.02572,-0.02317,-0.24370,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.46667,0.49741,-1.38937,0.02572,0.02317,0.24370,0.0067,OPTIMAL,Gurobi,0.050,0.0017,False,False,26432.615,163,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,7.2650,4,0,0.0000,False
122,7.3250,7.3250,0.0600,0.060,APPROACHING,0,965.11,996.01,78.76,0.96511,0.99601,1.37465,-0.02605,-0.02334,-0.24607,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.46511,0.49601,-1.37465,0.02605,0.02334,0.24607,0.0071,OPTIMAL,Gurobi,0.050,0.0019,False,False,26002.939,232,0.010,"[0, 1, 0, 1, 0, 0, 0, 0]",0x01010000,7.3250,2,2,0.0000,False
123,7.3850,7.3850,0.0600,0.060,APPROACHING,0,963.51,994.59,77.93,0.96351,0.99459,1.36006,-0.02743,-0.02371,-0.24048,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.46351,0.49459,-1.36006,0.02743,0.02371,0.24048,0.0082,OPTIMAL,Gurobi,0.050,0.0031,False,False,25442.057,342,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,7.3850,4,2,0.0000,False
124,7.4450,7.4450,0.0600,0.060,APPROACHING,0,961.86,993.16,77.11,0.96186,0.99316,1.34580,-0.02786,-0.02397,-0.23655,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.46186,0.49316,-1.34580,0.02786,0.02397,0.23655,0.0066,OPTIMAL,Gurobi,0.050,0.0016,False,False,25050.051,162,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,7.4450,4,0,0.0000,False
125,7.5050,7.5050,0.0600,0.060,APPROACHING,0,960.15,991.70,76.29,0.96015,0.99170,1.33151,-0.02852,-0.02434,-0.23742,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.46015,0.49170,-1.33151,0.02852,0.02434,0.23742,0.0071,OPTIMAL,Gurobi,0.050,0.0020,False,False,24657.562,262,0.010,"[0, 1, 0, 1, 0, 0, 0, 0]",0x01010000,7.5050,2,2,0.0000,False
126,7.5650,7.5650,0.0600,0.060,APPROACHING,0,958.40,990.21,75.48,0.95840,0.99021,1.31730,-0.02973,-0.02539,-0.23478,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.45840,0.49021,-1.31730,0.02973,0.02539,0.23478,0.0077,OPTIMAL,Gurobi,0.050,0.0026,False,False,24072.816,363,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,7.5650,4,2,0.0000,False
127,7.6250,7.6250,0.0600,0.060,APPROACHING,0,956.58,988.67,74.67,0.95658,0.98867,1.30320,-0.03112,-0.02600,-0.22689,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.45658,0.48867,-1.30320,0.03112,0.02600,0.22689,0.0068,OPTIMAL,Gurobi,0.050,0.0017,False,False,23649.798,175,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,7.6250,4,0,0.0000,False
128,7.6850,7.6850,0.0600,0.060,APPROACHING,0,954.69,987.09,73.88,0.95469,0.98709,1.28952,-0.03155,-0.02653,-0.22782,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.45469,0.48709,-1.28952,0.03155,0.02653,0.22782,0.0075,OPTIMAL,Gurobi,0.050,0.0024,False,False,23325.934,280,0.010,"[0, 1, 0, 1, 0, 0, 0, 0]",0x01010000,7.6850,2,2,0.0000,False
129,7.7450,7.7450,0.0600,0.060,APPROACHING,0,952.75,985.47,73.10,0.95275,0.98547,1.27588,-0.03308,-0.02693,-0.22928,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.45275,0.48547,-1.27588,0.03308,0.02693,0.22928,0.0105,OPTIMAL,Gurobi,0.050,0.0043,False,False,22761.430,366,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,7.7450,4,2,0.0000,False
130,7.8050,7.8050,0.0600,0.060,APPROACHING,0,950.73,983.85,72.33,0.95073,0.98385,1.26235,-0.03405,-0.02722,-0.22116,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.45073,0.48385,-1.26235,0.03405,0.02722,0.22116,0.0077,OPTIMAL,Gurobi,0.050,0.0021,False,False,22376.620,173,0.009,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,7.8050,4,0,0.0000,False
131,7.8650,7.8650,0.0600,0.060,APPROACHING,0,948.66,982.19,71.57,0.94866,0.98219,1.24908,-0.03478,-0.02782,-0.22264,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.44866,0.48219,-1.24908,0.03478,0.02782,0.22264,0.0073,OPTIMAL,Gurobi,0.050,0.0023,False,False,22035.675,286,0.010,"[0, 1, 0, 1, 0, 0, 0, 0]",0x01010000,7.8650,2,2,0.0000,False
132,7.9250,7.9250,0.0600,0.060,APPROACHING,0,946.52,980.50,70.80,0.94652,0.98050,1.23570,-0.03622,-0.02843,-0.22649,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.44652,0.48050,-1.23570,0.03622,0.02843,0.22649,0.0083,OPTIMAL,Gurobi,0.050,0.0034,False,False,21499.613,371,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,7.9250,4,2,0.0000,False
133,7.9850,7.9850,0.0600,0.060,APPROACHING,0,944.30,978.79,70.03,0.94430,0.97879,1.22227,-0.03762,-0.02871,-0.22117,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.44430,0.47879,-1.22227,0.03762,0.02871,0.22117,0.0070,OPTIMAL,Gurobi,0.050,0.0018,False,False,21149.883,173,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,7.9850,4,0,0.0000,False
134,8.0450,8.0450,0.0600,0.060,APPROACHING,0,942.02,977.05,69.28,0.94202,0.97705,1.20914,-0.03814,-0.02910,-0.21969,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.44202,0.47705,-1.20914,0.03814,0.02910,0.21969,0.0077,OPTIMAL,Gurobi,0.050,0.0024,False,False,20837.099,310,0.010,"[1, 1, 0, 1, 0, 0, 0, 0]",0x11010000,8.0450,3,3,0.0000,False
135,8.1050,8.1050,0.0600,0.060,APPROACHING,0,939.70,975.30,68.53,0.93970,0.97530,1.19613,-0.03930,-0.02921,-0.21155,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.43970,0.47530,-1.19613,0.03930,0.02921,0.21155,0.0108,OPTIMAL,Gurobi,0.050,0.0043,False,False,20318.435,365,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,8.1050,4,3,0.0000,False
136,8.1650,8.1650,0.0600,0.060,APPROACHING,0,937.30,973.52,67.81,0.93730,0.97352,1.18345,-0.04029,-0.02966,-0.20502,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.43730,0.47352,-1.18345,0.04029,0.02966,0.20502,0.0070,OPTIMAL,Gurobi,0.050,0.0017,False,False,20049.950,156,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,8.1650,4,0,0.0000,False
137,8.2250,8.2250,0.0600,0.060,APPROACHING,0,934.86,971.74,67.10,0.93486,0.97174,1.17111,-0.04090,-0.02994,-0.20898,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.43486,0.47174,-1.17111,0.04090,0.02994,0.20898,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,19681.782,307,0.010,"[0, 1, 0, 1, 0, 0, 0, 0]",0x01010000,8.2250,2,2,0.0000,False
138,8.2850,8.2850,0.0600,0.060,APPROACHING,0,932.35,969.91,66.40,0.93235,0.96991,1.15897,-0.04272,-0.03080,-0.19850,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.43235,0.46991,-1.15897,0.04272,0.03080,0.19850,0.0080,OPTIMAL,Gurobi,0.050,0.0030,False,False,19251.178,350,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,8.2850,4,2,0.0000,False
139,8.3450,8.3450,0.0600,0.060,APPROACHING,0,929.74,968.04,65.72,0.92974,0.96804,1.14698,-0.04433,-0.03140,-0.20010,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.42974,0.46804,-1.14698,0.04433,0.03140,0.20010,0.0150,OPTIMAL,Gurobi,0.050,0.0029,False,False,18928.188,161,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,8.3450,4,0,0.0000,False
140,8.4050,8.4050,0.0600,0.060,APPROACHING,0,927.05,966.14,65.01,0.92705,0.96614,1.13473,-0.04488,-0.03184,-0.20783,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.42705,0.46614,-1.13473,0.04488,0.03184,0.20783,0.0075,OPTIMAL,Gurobi,0.050,0.0024,False,False,18639.739,292,0.010,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,8.4050,3,1,0.0000,False
141,8.4650,8.4650,0.0600,0.060,APPROACHING,0,924.36,964.20,64.30,0.92436,0.96420,1.12228,-0.04493,-0.03284,-0.20804,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.42436,0.46420,-1.12228,0.04493,0.03284,0.20804,0.0085,OPTIMAL,Gurobi,0.050,0.0035,False,False,18199.598,382,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,8.4650,4,1,0.0000,False
142,8.5250,8.5250,0.0600,0.060,APPROACHING,0,921.66,962.18,63.58,0.92166,0.96218,1.10969,-0.04446,-0.03428,-0.21861,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.42166,0.46218,-1.10969,0.04446,0.03428,0.21861,0.0074,OPTIMAL,Gurobi,0.050,0.0020,False,False,17787.108,204,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,8.5250,4,0,0.0000,False
143,8.5850,8.5850,0.0600,0.060,APPROACHING,0,918.99,960.11,62.81,0.91899,0.96011,1.09625,-0.04431,-0.03474,-0.23116,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.41899,0.46011,-1.09625,0.04431,0.03474,0.23116,0.0073,OPTIMAL,Gurobi,0.050,0.0022,False,False,17399.758,272,0.010,"[0, 1, 0, 0, 0, 0, 0, 0]",0x01000000,8.5850,1,3,0.0000,False
144,8.6450,8.6450,0.0600,0.060,APPROACHING,0,916.32,957.99,62.03,0.91632,0.95799,1.08267,-0.04466,-0.03549,-0.22094,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.41632,0.45799,-1.08267,0.04466,0.03549,0.22094,0.0094,OPTIMAL,Gurobi,0.050,0.0039,False,False,17003.126,345,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,8.6450,4,3,0.0000,False
145,8.7050,8.7050,0.0600,0.060,APPROACHING,0,913.62,955.83,61.31,0.91362,0.95583,1.07001,-0.04517,-0.03620,-0.20556,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.41362,0.45583,-1.07001,0.04517,0.03620,0.20556,0.0072,OPTIMAL,Gurobi,0.050,0.0021,False,False,16751.879,253,0.010,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,8.7050,3,1,0.0000,False
146,8.7650,8.7650,0.0600,0.060,APPROACHING,0,910.90,953.62,60.59,0.91090,0.95362,1.05754,-0.04545,-0.03727,-0.21589,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.41090,0.45362,-1.05754,0.04545,0.03727,0.21589,0.0075,OPTIMAL,Gurobi,0.050,0.0026,False,False,16454.762,302,0.010,"[1, 1, 0, 0, 0, 0, 0, 0]",0x11000000,8.7650,2,3,0.0000,False
147,8.8250,8.8250,0.0600,0.060,APPROACHING,0,908.14,951.36,59.85,0.90814,0.95136,1.04466,-0.04644,-0.03810,-0.21516,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.40814,0.45136,-1.04466,0.04644,0.03810,0.21516,0.0115,OPTIMAL,Gurobi,0.050,0.0041,False,False,15940.729,340,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,8.8250,4,4,0.0000,False
148,8.8800,8.8800,0.0550,0.060,APPROACHING,0,905.58,949.24,59.18,0.90558,0.94924,1.03295,-0.04629,-0.03921,-0.20883,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.40558,0.44924,-1.03295,0.04629,0.03921,0.20883,0.0094,OPTIMAL,Gurobi,0.050,0.0024,False,False,15670.610,211,0.010,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,8.8800,3,1,0.0000,False
149,8.9400,8.9400,0.0600,0.060,APPROACHING,0,902.80,946.86,58.48,0.90280,0.94686,1.02061,-0.04643,-0.04029,-0.20416,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.40280,0.44686,-1.02061,0.04643,0.04029,0.20416,0.0076,OPTIMAL,Gurobi,0.050,0.0026,False,False,15469.635,324,0.010,"[0, 1, 0, 0, 0, 0, 0, 0]",0x01000000,8.9400,1,2,0.0000,False
150,9.0000,9.0000,0.0600,0.060,APPROACHING,0,900.02,944.41,57.80,0.90002,0.94441,1.00875,-0.04632,-0.04115,-0.19116,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.40002,0.44441,-1.00875,0.04632,0.04115,0.19116,0.0090,OPTIMAL,Gurobi,0.050,0.0038,False,False,15090.600,363,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,9.0000,4,3,0.0000,False
151,9.0600,9.0600,0.0600,0.060,APPROACHING,0,897.21,941.90,57.15,0.89721,0.94190,0.99741,-0.04714,-0.04245,-0.18467,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.39721,0.44190,-0.99741,0.04714,0.04245,0.18467,0.0075,OPTIMAL,Gurobi,0.050,0.0023,False,False,14838.372,259,0.010,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,9.0600,3,1,0.0000,False
152,9.1200,9.1200,0.0600,0.060,APPROACHING,0,894.38,939.33,56.51,0.89438,0.93933,0.98634,-0.04756,-0.04308,-0.18406,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.39438,0.43933,-0.98634,0.04756,0.04308,0.18406,0.0095,OPTIMAL,Gurobi,0.050,0.0032,False,False,14604.104,365,0.010,"[0, 1, 0, 0, 0, 0, 0, 0]",0x01000000,9.1200,1,2,0.0000,False
153,9.1800,9.1800,0.0600,0.060,APPROACHING,0,891.50,936.72,55.88,0.89150,0.93672,0.97536,-0.04822,-0.04356,-0.18529,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.39150,0.43672,-0.97536,0.04822,0.04356,0.18529,0.0085,OPTIMAL,Gurobi,0.050,0.0032,False,False,14143.247,365,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,9.1800,4,3,0.0000,False
154,9.2400,9.2400,0.0600,0.060,APPROACHING,0,888.61,934.08,55.25,0.88861,0.93408,0.96437,-0.04775,-0.04445,-0.18028,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.38861,0.43408,-0.96437,0.04775,0.04445,0.18028,0.0090,OPTIMAL,Gurobi,0.050,0.0028,False,False,13926.054,238,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,9.2400,4,0,0.0000,False
155,9.3000,9.3000,0.0600,0.060,APPROACHING,0,885.75,931.42,54.62,0.88575,0.93142,0.95338,-0.04740,-0.04442,-0.18776,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.38575,0.43142,-0.95338,0.04740,0.04442,0.18776,0.0077,OPTIMAL,Gurobi,0.050,0.0026,False,False,13707.431,316,0.010,"[0, 1, 0, 0, 0, 0, 0, 0]",0x01000000,9.3000,1,3,0.0000,False
156,9.3600,9.3600,0.0600,0.060,APPROACHING,0,882.90,928.73,53.99,0.88290,0.92873,0.94224,-0.04749,-0.04506,-0.18184,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.38290,0.42873,-0.94224,0.04749,0.04506,0.18184,0.0086,OPTIMAL,Gurobi,0.050,0.0036,False,False,13349.504,364,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,9.3600,4,3,0.0000,False
157,9.4200,9.4200,0.0600,0.060,APPROACHING,0,880.04,925.99,53.35,0.88004,0.92599,0.93110,-0.04787,-0.04627,-0.19245,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.38004,0.42599,-0.93110,0.04787,0.04627,0.19245,0.0146,OPTIMAL,Gurobi,0.050,0.0039,False,False,13043.502,234,0.010,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,9.4200,4,0,0.0000,False
158,9.4800,9.4800,0.0600,0.060,APPROACHING,0,877.17,923.20,52.68,0.87717,0.92320,0.91940,-0.04753,-0.04636,-0.19540,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.37717,0.42320,-0.91940,0.04753,0.04636,0.19540,0.0078,OPTIMAL,Gurobi,0.050,0.0025,False,False,12776.893,266,0.010,"[0, 1, 0, 0, 0, 0, 0, 0]",0x01000000,9.4800,1,3,0.0000,False
159,9.5400,9.5400,0.0600,0.060,APPROACHING,0,874.30,920.40,52.03,0.87430,0.92040,0.90811,-0.04789,-0.04686,-0.18000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.37430,0.42040,-0.90811,0.04789,0.04686,0.18000,0.0087,OPTIMAL,Gurobi,0.050,0.0037,False,False,12462.618,365,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,9.5400,4,3,0.0000,False
160,9.6000,9.6000,0.0600,0.060,APPROACHING,0,871.41,917.58,51.41,0.87141,0.91758,0.89732,-0.04861,-0.04738,-0.17865,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.37141,0.41758,-0.89732,0.04861,0.04738,0.17865,0.0075,OPTIMAL,Gurobi,0.050,0.0024,False,False,12220.587,266,0.010,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,9.6000,3,1,0.0000,False
161,9.6600,9.6600,0.0600,0.060,APPROACHING,0,868.49,914.70,50.80,0.86849,0.91470,0.88657,-0.04885,-0.04808,-0.18516,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.36849,0.41470,-0.88657,0.04885,0.04808,0.18516,0.0080,OPTIMAL,Gurobi,0.050,0.0027,False,False,12005.515,287,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,9.6600,0,3,0.0000,False
162,9.7200,9.7200,0.0600,0.060,APPROACHING,0,865.58,911.83,50.16,0.86558,0.91183,0.87553,-0.04834,-0.04785,-0.18304,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.36558,0.41183,-0.87553,0.04834,0.04785,0.18304,0.0087,OPTIMAL,Gurobi,0.050,0.0036,False,False,11625.108,359,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,9.7200,4,4,0.0000,False
163,9.7800,9.7800,0.0600,0.060,APPROACHING,0,862.68,908.96,49.54,0.86268,0.90896,0.86466,-0.04829,-0.04759,-0.17451,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.36268,0.40896,-0.86466,0.04829,0.04759,0.17451,0.0093,OPTIMAL,Gurobi,0.050,0.0028,False,False,11450.961,279,0.010,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,9.7800,3,1,0.0000,False
164,9.8400,9.8400,0.0600,0.060,APPROACHING,0,859.77,906.10,48.95,0.85977,0.90610,0.85432,-0.04885,-0.04805,-0.17612,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.35977,0.40610,-0.85432,0.04885,0.04805,0.17612,0.0095,OPTIMAL,Gurobi,0.050,0.0037,False,False,11166.125,357,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,9.8400,4,1,0.0000,False
165,9.9000,9.9000,0.0600,0.060,APPROACHING,0,856.82,903.19,48.33,0.85682,0.90319,0.84354,-0.04932,-0.04895,-0.18162,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.35682,0.40319,-0.84354,0.04932,0.04895,0.18162,0.0078,OPTIMAL,Gurobi,0.050,0.0024,False,False,10913.186,233,0.010,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,9.9000,3,1,0.0000,False
166,9.9600,9.9600,0.0600,0.060,APPROACHING,0,853.85,900.24,47.70,0.85385,0.90024,0.83246,-0.04941,-0.04946,-0.18460,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.35385,0.40024,-0.83246,0.04941,0.04946,0.18460,0.0078,OPTIMAL,Gurobi,0.050,0.0026,False,False,10691.599,291,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,9.9600,0,3,0.0000,False
167,10.0200,10.0200,0.0600,0.060,APPROACHING,0,850.89,897.28,47.07,0.85089,0.89728,0.82155,-0.04953,-0.04912,-0.17545,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.35089,0.39728,-0.82155,0.04953,0.04912,0.17545,0.0087,OPTIMAL,Gurobi,0.050,0.0037,False,False,10395.564,364,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,10.0200,4,4,0.0000,False
168,10.0800,10.0800,0.0600,0.060,APPROACHING,0,847.93,894.33,46.48,0.84793,0.89433,0.81118,-0.04885,-0.04908,-0.17025,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.34793,0.39433,-0.81118,0.04885,0.04908,0.17025,0.0093,OPTIMAL,Gurobi,0.050,0.0024,False,False,10214.617,253,0.010,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,10.0800,3,1,0.0000,False
169,10.1400,10.1400,0.0600,0.060,APPROACHING,0,845.00,891.40,45.91,0.84500,0.89140,0.80129,-0.04895,-0.04887,-0.16674,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.34500,0.39140,-0.80129,0.04895,0.04887,0.16674,0.0086,OPTIMAL,Gurobi,0.050,0.0036,False,False,9961.870,345,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,10.1400,4,1,0.0000,False
170,10.2000,10.2000,0.0600,0.060,APPROACHING,0,842.04,888.44,45.32,0.84204,0.88844,0.79099,-0.04965,-0.04929,-0.17443,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.34204,0.38844,-0.79099,0.04965,0.04929,0.17443,0.0073,OPTIMAL,Gurobi,0.050,0.0024,False,False,9767.660,240,0.010,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,10.2000,3,1,0.0000,False
171,10.2600,10.2600,0.0600,0.060,APPROACHING,0,839.05,885.46,44.69,0.83905,0.88546,0.78001,-0.04985,-0.04976,-0.18609,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.33905,0.38546,-0.78001,0.04985,0.04976,0.18609,0.0077,OPTIMAL,Gurobi,0.050,0.0026,False,False,9512.577,260,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.2600,0,3,0.0000,False
172,10.3200,10.3200,0.0600,0.060,APPROACHING,0,836.06,882.47,44.07,0.83606,0.88247,0.76917,-0.04954,-0.04989,-0.17626,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.33606,0.38247,-0.76917,0.04954,0.04989,0.17626,0.0116,OPTIMAL,Gurobi,0.050,0.0045,False,False,9248.548,332,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,10.3200,4,4,0.0000,False
173,10.3800,10.3800,0.0600,0.060,APPROACHING,0,833.11,879.48,43.49,0.83311,0.87948,0.75904,-0.04900,-0.05010,-0.16296,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.33311,0.37948,-0.75904,0.04900,0.05010,0.16296,0.0091,OPTIMAL,Gurobi,0.050,0.0032,False,False,9088.236,264,0.010,"[0, 1, 0, 0, 0, 0, 0, 0]",0x01000000,10.3800,1,3,0.0000,False
