Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Z_mm,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Yaw,Current_VX,Current_VY,Current_Angular_Vel,Target_X,Target_Y,Target_Yaw,Target_VX,Target_VY,Target_Angular_Vel,Error_X,Error_Y,Error_Yaw,Error_VX,Error_VY,Error_Angular_Vel,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,Total_MPC_Loop_Time,Timing_Violation
117,7.0250,7.0250,0.0600,0.060,APPROACHING,0,470.55,246.81,4.53,0.47055,0.24681,0.07912,-0.09473,-0.04025,-0.00686,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47055,0.24681,-0.07912,0.09473,0.04025,0.00686,0.0103,OPTIMAL,Gurobi,0.050,0.0044,False,False,3193.422,200,0.000,"[0, 0, 0, 0, 0, 1, 0, 0]",0x00000100,7.0250,1,0,0.0000,False
118,7.0850,7.0850,0.0600,0.060,APPROACHING,0,464.90,244.42,4.50,0.46490,0.24442,0.07855,-0.09333,-0.03978,-0.01210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46490,0.24442,-0.07855,0.09333,0.03978,0.01210,0.0108,OPTIMAL,Gurobi,0.050,0.0047,False,False,3121.934,220,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.0850,0,1,0.0000,False
119,7.1450,7.1450,0.0600,0.060,APPROACHING,0,459.31,242.05,4.45,0.45931,0.24205,0.07763,-0.09287,-0.03908,-0.01961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45931,0.24205,-0.07763,0.09287,0.03908,0.01961,0.0102,OPTIMAL,Gurobi,0.050,0.0042,False,False,3046.196,232,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.1450,0,0,0.0000,False
120,7.2050,7.2050,0.0600,0.060,APPROACHING,0,453.75,239.71,4.37,0.45375,0.23971,0.07635,-0.09282,-0.03910,-0.02659,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45375,0.23971,-0.07635,0.09282,0.03910,0.02659,0.0101,OPTIMAL,Gurobi,0.050,0.0042,False,False,2976.244,217,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.2050,0,0,0.0000,False
121,7.2650,7.2650,0.0600,0.060,APPROACHING,0,448.19,237.38,4.27,0.44819,0.23738,0.07456,-0.09246,-0.03880,-0.03386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.44819,0.23738,-0.07456,0.09246,0.03880,0.03386,0.0106,OPTIMAL,Gurobi,0.050,0.0046,False,False,2902.056,210,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.2650,0,0,0.0000,False
122,7.3250,7.3250,0.0600,0.060,APPROACHING,0,442.65,235.02,4.14,0.44265,0.23502,0.07228,-0.09220,-0.03956,-0.04115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.44265,0.23502,-0.07228,0.09220,0.03956,0.04115,0.0105,OPTIMAL,Gurobi,0.050,0.0045,False,False,2831.492,236,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,7.3250,1,1,0.0000,False
123,7.3850,7.3850,0.0600,0.060,APPROACHING,0,437.12,232.64,4.00,0.43712,0.23264,0.06979,-0.09208,-0.03968,-0.04098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43712,0.23264,-0.06979,0.09208,0.03968,0.04098,0.0104,OPTIMAL,Gurobi,0.050,0.0043,False,False,2761.431,244,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,7.3850,1,0,0.0000,False
124,7.4450,7.4450,0.0600,0.060,APPROACHING,0,431.61,230.25,3.86,0.43161,0.23025,0.06736,-0.09122,-0.04004,-0.03680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43161,0.23025,-0.06736,0.09122,0.04004,0.03680,0.0104,OPTIMAL,Gurobi,0.050,0.0044,False,False,2692.905,242,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.4450,0,1,0.0000,False
125,7.5050,7.5050,0.0600,0.060,APPROACHING,0,426.15,227.86,3.74,0.42615,0.22786,0.06529,-0.09087,-0.03975,-0.03547,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42615,0.22786,-0.06529,0.09087,0.03975,0.03547,0.0104,OPTIMAL,Gurobi,0.050,0.0045,False,False,2623.788,238,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.5050,0,0,0.0000,False
126,7.5650,7.5650,0.0600,0.060,APPROACHING,0,420.70,225.48,3.62,0.42070,0.22548,0.06315,-0.09057,-0.03958,-0.03574,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42070,0.22548,-0.06315,0.09057,0.03958,0.03574,0.0104,OPTIMAL,Gurobi,0.050,0.0044,False,False,2560.894,238,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,7.5650,1,1,0.0000,False
127,7.6250,7.6250,0.0600,0.060,APPROACHING,0,415.27,223.10,3.50,0.41527,0.22310,0.06103,-0.09077,-0.03981,-0.03209,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41527,0.22310,-0.06103,0.09077,0.03981,0.03209,0.0105,OPTIMAL,Gurobi,0.050,0.0044,False,False,2492.687,241,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,7.6250,1,0,0.0000,False
128,7.6850,7.6850,0.0600,0.060,APPROACHING,0,409.83,220.71,3.38,0.40983,0.22071,0.05903,-0.08966,-0.03983,-0.03522,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.40983,0.22071,-0.05903,0.08966,0.03983,0.03522,0.0108,OPTIMAL,Gurobi,0.050,0.0045,False,False,2428.738,237,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,7.6850,1,0,0.0000,False
129,7.7450,7.7450,0.0600,0.060,APPROACHING,0,404.50,218.33,3.28,0.40450,0.21833,0.05731,-0.08797,-0.03961,-0.02412,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.40450,0.21833,-0.05731,0.08797,0.03961,0.02412,0.0103,OPTIMAL,Gurobi,0.050,0.0043,False,False,2369.122,215,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.7450,0,1,0.0000,False
130,7.8050,7.8050,0.0600,0.060,APPROACHING,0,399.22,215.97,3.22,0.39922,0.21597,0.05621,-0.08799,-0.03908,-0.01452,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39922,0.21597,-0.05621,0.08799,0.03908,0.01452,0.0100,OPTIMAL,Gurobi,0.050,0.0040,False,False,2311.107,215,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.8050,0,0,0.0000,False
131,7.8650,7.8650,0.0600,0.060,APPROACHING,0,393.94,213.63,3.17,0.39394,0.21363,0.05533,-0.08749,-0.03873,-0.01823,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39394,0.21363,-0.05533,0.08749,0.03873,0.01823,0.0099,OPTIMAL,Gurobi,0.050,0.0039,False,False,2254.204,223,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.8650,0,0,0.0000,False
132,7.9250,7.9250,0.0600,0.060,APPROACHING,0,388.71,211.30,3.11,0.38871,0.21130,0.05428,-0.08716,-0.03885,-0.01526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38871,0.21130,-0.05428,0.08716,0.03885,0.01526,0.0100,OPTIMAL,Gurobi,0.050,0.0040,False,False,2195.869,205,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.9250,0,0,0.0000,False
133,7.9850,7.9850,0.0600,0.060,APPROACHING,0,383.47,208.98,3.05,0.38347,0.20898,0.05326,-0.08719,-0.03842,-0.01912,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38347,0.20898,-0.05326,0.08719,0.03842,0.01912,0.0102,OPTIMAL,Gurobi,0.050,0.0042,False,False,2137.530,220,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.9850,0,0,0.0000,False
134,8.0450,8.0450,0.0600,0.060,APPROACHING,0,378.24,206.67,2.98,0.37824,0.20667,0.05204,-0.08716,-0.03844,-0.01978,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37824,0.20667,-0.05204,0.08716,0.03844,0.01978,0.0103,OPTIMAL,Gurobi,0.050,0.0042,False,False,2083.124,202,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,8.0450,0,0,0.0000,False
135,8.1050,8.1050,0.0600,0.060,APPROACHING,0,373.01,204.38,2.90,0.37301,0.20438,0.05062,-0.08706,-0.03800,-0.02636,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37301,0.20438,-0.05062,0.08706,0.03800,0.02636,0.0097,OPTIMAL,Gurobi,0.050,0.0038,False,False,2026.908,200,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,8.1050,0,0,0.0000,False
136,8.1650,8.1650,0.0600,0.060,APPROACHING,0,367.80,202.11,2.80,0.36780,0.20211,0.04891,-0.08667,-0.03745,-0.03112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36780,0.20211,-0.04891,0.08667,0.03745,0.03112,0.0105,OPTIMAL,Gurobi,0.050,0.0044,False,False,1973.197,219,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.1650,1,1,0.0000,False
137,8.2250,8.2250,0.0600,0.060,APPROACHING,0,362.61,199.89,2.71,0.36261,0.19989,0.04731,-0.08597,-0.03688,-0.02520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36261,0.19989,-0.04731,0.08597,0.03688,0.02520,0.0100,OPTIMAL,Gurobi,0.050,0.0039,False,False,1919.042,213,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,8.2250,0,1,0.0000,False
138,8.2850,8.2850,0.0600,0.060,APPROACHING,0,357.46,197.68,2.60,0.35746,0.19768,0.04535,-0.08598,-0.03668,-0.03405,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35746,0.19768,-0.04535,0.08598,0.03668,0.03405,0.0105,OPTIMAL,Gurobi,0.050,0.0045,False,False,1867.090,229,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.2850,1,1,0.0000,False
139,8.3450,8.3450,0.0600,0.060,APPROACHING,0,352.31,195.47,2.48,0.35231,0.19547,0.04327,-0.08565,-0.03676,-0.03833,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35231,0.19547,-0.04327,0.08565,0.03676,0.03833,0.0100,OPTIMAL,Gurobi,0.050,0.0039,False,False,1815.627,223,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.3450,1,0,0.0000,False
140,8.4050,8.4050,0.0600,0.060,APPROACHING,0,347.19,193.26,2.35,0.34719,0.19326,0.04093,-0.08504,-0.03662,-0.03727,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34719,0.19326,-0.04093,0.08504,0.03662,0.03727,0.0101,OPTIMAL,Gurobi,0.050,0.0041,False,False,1764.691,228,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.4050,1,0,0.0000,False
141,8.4650,8.4650,0.0600,0.060,APPROACHING,0,342.14,191.06,2.22,0.34214,0.19106,0.03874,-0.08318,-0.03669,-0.03468,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34214,0.19106,-0.03874,0.08318,0.03669,0.03468,0.0103,OPTIMAL,Gurobi,0.050,0.0042,False,False,1714.705,229,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.4650,1,0,0.0000,False
142,8.5250,8.5250,0.0600,0.060,APPROACHING,0,337.20,188.87,2.11,0.33720,0.18887,0.03677,-0.08189,-0.03631,-0.03069,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33720,0.18887,-0.03677,0.08189,0.03631,0.03069,0.0100,OPTIMAL,Gurobi,0.050,0.0041,False,False,1666.820,221,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.5250,1,0,0.0000,False
143,8.5850,8.5850,0.0600,0.060,APPROACHING,0,332.33,186.71,2.01,0.33233,0.18671,0.03501,-0.08013,-0.03577,-0.02952,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33233,0.18671,-0.03501,0.08013,0.03577,0.02952,0.0098,OPTIMAL,Gurobi,0.050,0.0037,False,False,1622.001,212,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.5850,1,0,0.0000,False
144,8.6450,8.6450,0.0600,0.060,APPROACHING,0,327.56,184.58,1.92,0.32756,0.18458,0.03343,-0.07884,-0.03512,-0.02625,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32756,0.18458,-0.03343,0.07884,0.03512,0.02625,0.0103,OPTIMAL,Gurobi,0.050,0.0042,False,False,1577.803,198,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.6450,1,0,0.0000,False
145,8.7050,8.7050,0.0600,0.060,APPROACHING,0,322.86,182.47,1.84,0.32286,0.18247,0.03213,-0.07781,-0.03497,-0.02279,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32286,0.18247,-0.03213,0.07781,0.03497,0.02279,0.0100,OPTIMAL,Gurobi,0.050,0.0039,False,False,1533.456,190,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.7050,1,0,0.0000,False
146,8.7650,8.7650,0.0600,0.060,APPROACHING,0,318.25,180.38,1.76,0.31825,0.18038,0.03080,-0.07594,-0.03485,-0.02540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31825,0.18038,-0.03080,0.07594,0.03485,0.02540,0.0104,OPTIMAL,Gurobi,0.050,0.0043,False,False,1491.232,202,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.7650,1,0,0.0000,False
147,8.8250,8.8250,0.0600,0.060,APPROACHING,0,313.74,178.30,1.69,0.31374,0.17830,0.02941,-0.07464,-0.03446,-0.02233,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,0.17830,-0.02941,0.07464,0.03446,0.02233,0.0102,OPTIMAL,Gurobi,0.050,0.0043,False,False,1450.123,201,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.8250,1,0,0.0000,False
148,8.8800,8.8800,0.0550,0.060,APPROACHING,0,309.67,176.40,1.62,0.30967,0.17640,0.02835,-0.07317,-0.03447,-0.01825,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30967,0.17640,-0.02835,0.07317,0.03447,0.01825,0.0102,OPTIMAL,Gurobi,0.050,0.0042,False,False,1414.828,204,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,8.8800,0,1,0.0000,False
149,8.9400,8.9400,0.0600,0.060,APPROACHING,0,305.29,174.34,1.56,0.30529,0.17434,0.02719,-0.07247,-0.03435,-0.01825,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30529,0.17434,-0.02719,0.07247,0.03435,0.01825,0.0104,OPTIMAL,Gurobi,0.050,0.0044,False,False,1376.713,208,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,8.9400,0,0,0.0000,False
150,9.0000,9.0000,0.0600,0.060,APPROACHING,0,300.95,172.30,1.49,0.30095,0.17230,0.02598,-0.07230,-0.03361,-0.02376,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30095,0.17230,-0.02598,0.07230,0.03361,0.02376,0.0106,OPTIMAL,Gurobi,0.050,0.0045,False,False,1338.948,192,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.0000,1,1,0.0000,False
151,9.0600,9.0600,0.0600,0.060,APPROACHING,0,296.61,170.29,1.42,0.29661,0.17029,0.02470,-0.07202,-0.03356,-0.01956,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29661,0.17029,-0.02470,0.07202,0.03356,0.01956,0.0104,OPTIMAL,Gurobi,0.050,0.0044,False,False,1302.318,204,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.0600,1,0,0.0000,False
152,9.1200,9.1200,0.0600,0.060,APPROACHING,0,292.31,168.28,1.35,0.29231,0.16828,0.02352,-0.07107,-0.03338,-0.01996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29231,0.16828,-0.02352,0.07107,0.03338,0.01996,0.0103,OPTIMAL,Gurobi,0.050,0.0044,False,False,1267.089,207,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.1200,1,0,0.0000,False
153,9.1800,9.1800,0.0600,0.060,APPROACHING,0,288.09,166.28,1.28,0.28809,0.16628,0.02237,-0.06968,-0.03315,-0.01622,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28809,0.16628,-0.02237,0.06968,0.03315,0.01622,0.0106,OPTIMAL,Gurobi,0.050,0.0047,False,False,1231.602,197,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,9.1800,0,1,0.0000,False
154,9.2400,9.2400,0.0600,0.060,APPROACHING,0,283.94,164.30,1.21,0.28394,0.16430,0.02113,-0.06871,-0.03287,-0.02757,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28394,0.16430,-0.02113,0.06871,0.03287,0.02757,0.0104,OPTIMAL,Gurobi,0.050,0.0043,False,False,1198.089,206,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.2400,1,1,0.0000,False
155,9.3000,9.3000,0.0600,0.060,APPROACHING,0,279.81,162.34,1.12,0.27981,0.16234,0.01947,-0.06888,-0.03287,-0.02386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27981,0.16234,-0.01947,0.06888,0.03287,0.02386,0.0099,OPTIMAL,Gurobi,0.050,0.0039,False,False,1163.970,199,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.3000,1,0,0.0000,False
156,9.3600,9.3600,0.0600,0.060,APPROACHING,0,275.69,160.38,1.05,0.27569,0.16038,0.01835,-0.06815,-0.03267,-0.01320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27569,0.16038,-0.01835,0.06815,0.03267,0.01320,0.0106,OPTIMAL,Gurobi,0.050,0.0045,False,False,1129.834,190,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,9.3600,0,1,0.0000,False
157,9.4200,9.4200,0.0600,0.060,APPROACHING,0,271.61,158.42,1.00,0.27161,0.15842,0.01753,-0.06780,-0.03251,-0.01417,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27161,0.15842,-0.01753,0.06780,0.03251,0.01417,0.0100,OPTIMAL,Gurobi,0.050,0.0038,False,False,1100.022,188,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,9.4200,0,0,0.0000,False
158,9.4800,9.4800,0.0600,0.060,APPROACHING,0,267.57,156.48,0.93,0.26757,0.15648,0.01617,-0.06703,-0.03191,-0.03038,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26757,0.15648,-0.01617,0.06703,0.03191,0.03038,0.0101,OPTIMAL,Gurobi,0.050,0.0041,False,False,1068.492,207,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.4800,1,1,0.0000,False
159,9.5400,9.5400,0.0600,0.060,APPROACHING,0,263.56,154.58,0.82,0.26356,0.15458,0.01437,-0.06664,-0.03136,-0.02954,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26356,0.15458,-0.01437,0.06664,0.03136,0.02954,0.0102,OPTIMAL,Gurobi,0.050,0.0041,False,False,1037.949,206,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.5400,1,0,0.0000,False
160,9.6000,9.6000,0.0600,0.060,APPROACHING,0,259.58,152.70,0.73,0.25958,0.15270,0.01266,-0.06577,-0.03166,-0.02827,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25958,0.15270,-0.01266,0.06577,0.03166,0.02827,0.0097,OPTIMAL,Gurobi,0.050,0.0036,False,False,1009.093,199,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.6000,1,0,0.0000,False
161,9.6600,9.6600,0.0600,0.060,APPROACHING,0,255.67,150.80,0.62,0.25567,0.15080,0.01083,-0.06453,-0.03172,-0.03059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25567,0.15080,-0.01083,0.06453,0.03172,0.03059,0.0102,OPTIMAL,Gurobi,0.050,0.0039,False,False,981.149,196,0.001,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,9.6600,2,1,0.0000,False
162,9.7200,9.7200,0.0600,0.060,APPROACHING,0,251.86,148.90,0.52,0.25186,0.14890,0.00903,-0.06283,-0.03151,-0.03196,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25186,0.14890,-0.00903,0.06283,0.03151,0.03196,0.0093,OPTIMAL,Gurobi,0.050,0.0033,False,False,952.863,191,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,9.7200,2,0,0.0000,False
163,9.7800,9.7800,0.0600,0.060,APPROACHING,0,248.14,147.02,0.40,0.24814,0.14702,0.00696,-0.06120,-0.03115,-0.02956,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24814,0.14702,-0.00696,0.06120,0.03115,0.02956,0.0098,OPTIMAL,Gurobi,0.050,0.0038,False,False,924.661,194,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.7800,1,1,0.0000,False
164,9.8400,9.8400,0.0600,0.060,APPROACHING,0,244.51,145.14,0.31,0.24451,0.14514,0.00547,-0.05984,-0.03147,-0.02356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24451,0.14514,-0.00547,0.05984,0.03147,0.02356,0.0090,OPTIMAL,Gurobi,0.050,0.0030,False,False,897.633,185,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.8400,1,0,0.0000,False
165,9.9000,9.9000,0.0600,0.060,APPROACHING,0,240.95,143.26,0.23,0.24095,0.14326,0.00395,-0.05889,-0.03129,-0.03141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24095,0.14326,-0.00395,0.05889,0.03129,0.03141,0.0098,OPTIMAL,Gurobi,0.050,0.0038,False,False,873.172,185,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,9.9000,2,1,0.0000,False
166,9.9600,9.9600,0.0600,0.060,APPROACHING,0,237.47,141.40,0.12,0.23747,0.14140,0.00206,-0.05727,-0.03064,-0.03037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23747,0.14140,-0.00206,0.05727,0.03064,0.03037,0.0098,OPTIMAL,Gurobi,0.050,0.0038,False,False,849.451,187,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,9.9600,2,0,0.0000,False
167,10.0200,10.0200,0.0600,0.060,APPROACHING,0,234.10,139.57,0.04,0.23410,0.13957,0.00068,-0.05521,-0.03016,-0.01808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23410,0.13957,-0.00068,0.05521,0.03016,0.01808,0.0100,OPTIMAL,Gurobi,0.050,0.0040,False,False,824.778,172,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,10.0200,1,1,0.0000,False
168,10.0800,10.0800,0.0600,0.060,APPROACHING,0,230.83,137.76,-0.02,0.23083,0.13776,-0.00029,-0.05394,-0.03025,-0.01519,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23083,0.13776,0.00029,0.05394,0.03025,0.01519,0.0097,OPTIMAL,Gurobi,0.050,0.0037,False,False,802.405,175,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,10.0800,1,0,0.0000,False
169,10.1400,10.1400,0.0600,0.060,APPROACHING,0,227.64,135.96,-0.07,0.22764,0.13596,-0.00127,-0.05211,-0.02998,-0.01819,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22764,0.13596,0.00127,0.05211,0.02998,0.01819,0.0098,OPTIMAL,Gurobi,0.050,0.0037,False,False,779.365,174,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,10.1400,1,0,0.0000,False
170,10.2000,10.2000,0.0600,0.060,APPROACHING,0,224.57,134.18,-0.13,0.22457,0.13418,-0.00229,-0.05021,-0.02943,-0.01141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22457,0.13418,0.00229,0.05021,0.02943,0.01141,0.0097,OPTIMAL,Gurobi,0.050,0.0037,False,False,757.981,169,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,10.2000,1,0,0.0000,False
171,10.2600,10.2600,0.0600,0.060,APPROACHING,0,221.60,132.43,-0.16,0.22160,0.13243,-0.00279,-0.04872,-0.02898,-0.00092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22160,0.13243,0.00279,0.04872,0.02898,0.00092,0.0091,OPTIMAL,Gurobi,0.050,0.0031,False,False,738.748,177,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.2600,0,1,0.0000,False
172,10.3200,10.3200,0.0600,0.060,APPROACHING,0,218.67,130.69,-0.17,0.21867,0.13069,-0.00294,-0.04842,-0.02891,-0.00316,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21867,0.13069,0.00294,0.04842,0.02891,0.00316,0.0096,OPTIMAL,Gurobi,0.050,0.0036,False,False,719.573,175,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.3200,0,0,0.0000,False
173,10.3800,10.3800,0.0600,0.060,APPROACHING,0,215.76,128.98,-0.21,0.21576,0.12898,-0.00359,-0.04877,-0.02791,-0.01459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21576,0.12898,0.00359,0.04877,0.02791,0.01459,0.0100,OPTIMAL,Gurobi,0.050,0.0039,False,False,702.045,171,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,10.3800,1,1,0.0000,False
174,10.4400,10.4400,0.0600,0.060,APPROACHING,0,212.85,127.30,-0.27,0.21285,0.12730,-0.00478,-0.04809,-0.02826,-0.02178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21285,0.12730,0.00478,0.04809,0.02826,0.02178,0.0099,OPTIMAL,Gurobi,0.050,0.0038,False,False,657.321,165,0.001,"[1, 0, 0, 0, 0, 0, 1, 0]",0x10000010,10.4400,2,3,0.0000,False
175,10.5000,10.5000,0.0600,0.060,APPROACHING,0,209.97,125.60,-0.36,0.20997,0.12560,-0.00631,-0.04773,-0.02846,-0.02940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20997,0.12560,0.00631,0.04773,0.02846,0.02940,0.0099,OPTIMAL,Gurobi,0.050,0.0037,False,False,643.869,183,0.000,"[1, 0, 1, 0, 0, 0, 1, 0]",0x10100010,10.5000,3,1,0.0000,False
