Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Z_mm,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Yaw,Current_VX,Current_VY,Current_Angular_Vel,Target_X,Target_Y,Target_Yaw,Target_VX,Target_VY,Target_Angular_Vel,Error_X,Error_Y,Error_Yaw,Error_VX,Error_VY,Error_Angular_Vel,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,Total_MPC_Loop_Time,Timing_Violation
117,7.0250,7.0250,0.0600,0.060,APPROACHING,0,480.62,249.76,2.98,0.48062,0.24976,0.05209,-0.09044,-0.04055,-0.04431,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48062,0.24976,-0.05209,0.09044,0.04055,0.04431,0.0104,OPTIMAL,Gurobi,0.050,0.0043,False,False,3278.120,257,0.000,"[0, 0, 0, 0, 0, 0, 1, 0]",0x00000010,7.0250,1,2,0.0000,False
118,7.0850,7.0850,0.0600,0.060,APPROACHING,0,475.22,247.29,2.85,0.47522,0.24729,0.04983,-0.08985,-0.04178,-0.03430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47522,0.24729,-0.04983,0.08985,0.04178,0.03430,0.0106,OPTIMAL,Gurobi,0.050,0.0045,False,False,3200.669,257,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.0850,0,1,0.0000,False
119,7.1450,7.1450,0.0600,0.060,APPROACHING,0,469.83,244.77,2.72,0.46983,0.24477,0.04752,-0.08972,-0.04199,-0.03714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46983,0.24477,-0.04752,0.08972,0.04199,0.03714,0.0103,OPTIMAL,Gurobi,0.050,0.0043,False,False,3127.369,255,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,7.1450,1,1,0.0000,False
120,7.2050,7.2050,0.0600,0.060,APPROACHING,0,464.46,242.27,2.58,0.46446,0.24227,0.04504,-0.08952,-0.04151,-0.04386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46446,0.24227,-0.04504,0.08952,0.04151,0.04386,0.0103,OPTIMAL,Gurobi,0.050,0.0042,False,False,3057.220,253,0.000,"[0, 0, 0, 0, 1, 0, 1, 0]",0x00001010,7.2050,2,1,0.0000,False
121,7.2650,7.2650,0.0600,0.060,APPROACHING,0,459.12,239.78,2.44,0.45912,0.23978,0.04252,-0.08819,-0.04118,-0.04478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45912,0.23978,-0.04252,0.08819,0.04118,0.04478,0.0104,OPTIMAL,Gurobi,0.050,0.0044,False,False,2988.431,245,0.000,"[0, 0, 0, 0, 1, 0, 1, 0]",0x00001010,7.2650,2,0,0.0000,False
122,7.3250,7.3250,0.0600,0.060,APPROACHING,0,453.87,237.32,2.29,0.45387,0.23732,0.04003,-0.08683,-0.04133,-0.03755,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45387,0.23732,-0.04003,0.08683,0.04133,0.03755,0.0104,OPTIMAL,Gurobi,0.050,0.0043,False,False,2920.007,265,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,7.3250,1,1,0.0000,False
123,7.3850,7.3850,0.0600,0.060,APPROACHING,0,448.72,234.83,2.18,0.44872,0.23483,0.03801,-0.08516,-0.04151,-0.02838,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.44872,0.23483,-0.03801,0.08516,0.04151,0.02838,0.0107,OPTIMAL,Gurobi,0.050,0.0047,False,False,2854.607,254,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.3850,0,1,0.0000,False
124,7.4450,7.4450,0.0600,0.060,APPROACHING,0,443.61,232.33,2.06,0.44361,0.23233,0.03602,-0.08483,-0.04138,-0.03184,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.44361,0.23233,-0.03602,0.08483,0.04138,0.03184,0.0106,OPTIMAL,Gurobi,0.050,0.0045,False,False,2787.753,269,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.4450,0,0,0.0000,False
125,7.5050,7.5050,0.0600,0.060,APPROACHING,0,438.54,229.85,1.95,0.43854,0.22985,0.03403,-0.08410,-0.04141,-0.03271,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43854,0.22985,-0.03403,0.08410,0.04141,0.03271,0.0111,OPTIMAL,Gurobi,0.050,0.0051,False,False,2724.535,264,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.5050,0,0,0.0000,False
126,7.5650,7.5650,0.0600,0.060,APPROACHING,0,433.52,227.39,1.84,0.43352,0.22739,0.03203,-0.08376,-0.04118,-0.04139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43352,0.22739,-0.03203,0.08376,0.04118,0.04139,0.0099,OPTIMAL,Gurobi,0.050,0.0039,False,False,2664.791,252,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,7.5650,1,1,0.0000,False
127,7.6250,7.6250,0.0600,0.060,APPROACHING,0,428.50,224.92,1.68,0.42850,0.22492,0.02936,-0.08321,-0.04102,-0.04515,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42850,0.22492,-0.02936,0.08321,0.04102,0.04515,0.0103,OPTIMAL,Gurobi,0.050,0.0042,False,False,2604.542,245,0.000,"[0, 0, 1, 0, 1, 0, 1, 0]",0x00101010,7.6250,3,2,0.0000,False
128,7.6850,7.6850,0.0600,0.060,APPROACHING,0,423.53,222.47,1.52,0.42353,0.22247,0.02652,-0.08220,-0.04042,-0.04736,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42353,0.22247,-0.02652,0.08220,0.04042,0.04736,0.0102,OPTIMAL,Gurobi,0.050,0.0041,False,False,2542.306,232,0.000,"[0, 0, 1, 0, 1, 0, 1, 0]",0x00101010,7.6850,3,0,0.0000,False
129,7.7450,7.7450,0.0600,0.060,APPROACHING,0,418.64,220.04,1.37,0.41864,0.22004,0.02391,-0.08088,-0.04073,-0.03982,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41864,0.22004,-0.02391,0.08088,0.04073,0.03982,0.0109,OPTIMAL,Gurobi,0.050,0.0045,False,False,2483.480,241,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,7.7450,2,1,0.0000,False
130,7.8050,7.8050,0.0600,0.060,APPROACHING,0,413.83,217.65,1.26,0.41383,0.21765,0.02196,-0.07969,-0.03885,-0.02169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41383,0.21765,-0.02196,0.07969,0.03885,0.02169,0.0109,OPTIMAL,Gurobi,0.050,0.0047,False,False,2425.502,227,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,7.8050,0,2,0.0000,False
131,7.8650,7.8650,0.0600,0.060,APPROACHING,0,409.08,215.32,1.16,0.40908,0.21532,0.02027,-0.07872,-0.03891,-0.03233,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.40908,0.21532,-0.02027,0.07872,0.03891,0.03233,0.0104,OPTIMAL,Gurobi,0.050,0.0044,False,False,2371.816,225,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,7.8650,1,1,0.0000,False
132,7.9250,7.9250,0.0600,0.060,APPROACHING,0,404.37,213.00,1.04,0.40437,0.21300,0.01810,-0.07814,-0.03864,-0.03144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.40437,0.21300,-0.01810,0.07814,0.03864,0.03144,0.0101,OPTIMAL,Gurobi,0.050,0.0040,False,False,2319.520,222,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,7.9250,1,0,0.0000,False
133,7.9850,7.9850,0.0600,0.060,APPROACHING,0,399.69,210.70,0.94,0.39969,0.21070,0.01637,-0.07771,-0.03818,-0.02481,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39969,0.21070,-0.01637,0.07771,0.03818,0.02481,0.0106,OPTIMAL,Gurobi,0.050,0.0045,False,False,2265.694,223,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,7.9850,1,0,0.0000,False
134,8.0450,8.0450,0.0600,0.060,APPROACHING,0,395.10,208.41,0.86,0.39510,0.20841,0.01502,-0.07537,-0.03774,-0.02336,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39510,0.20841,-0.01502,0.07537,0.03774,0.02336,0.0106,OPTIMAL,Gurobi,0.050,0.0045,False,False,2214.812,220,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.0450,1,0,0.0000,False
135,8.1050,8.1050,0.0600,0.060,APPROACHING,0,390.62,206.15,0.79,0.39062,0.20615,0.01385,-0.07423,-0.03744,-0.01348,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39062,0.20615,-0.01385,0.07423,0.03744,0.01348,0.0101,OPTIMAL,Gurobi,0.050,0.0041,False,False,2161.366,231,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,8.1050,0,1,0.0000,False
136,8.1650,8.1650,0.0600,0.060,APPROACHING,0,386.17,203.91,0.72,0.38617,0.20391,0.01265,-0.07404,-0.03768,-0.02548,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38617,0.20391,-0.01265,0.07404,0.03768,0.02548,0.0102,OPTIMAL,Gurobi,0.050,0.0042,False,False,2118.832,215,0.003,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.1650,1,1,0.0000,False
137,8.2250,8.2250,0.0600,0.060,APPROACHING,0,381.74,201.64,0.63,0.38174,0.20164,0.01105,-0.07377,-0.03802,-0.02640,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38174,0.20164,-0.01105,0.07377,0.03802,0.02640,0.0103,OPTIMAL,Gurobi,0.050,0.0042,False,False,2067.869,220,0.002,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.2250,1,0,0.0000,False
138,8.2850,8.2850,0.0600,0.060,APPROACHING,0,377.34,199.38,0.57,0.37734,0.19938,0.00986,-0.07289,-0.03745,-0.01592,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37734,0.19938,-0.00986,0.07289,0.03745,0.01592,0.0105,OPTIMAL,Gurobi,0.050,0.0045,False,False,2020.516,225,0.002,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,8.2850,0,1,0.0000,False
139,8.3450,8.3450,0.0600,0.060,APPROACHING,0,372.97,197.13,0.51,0.37297,0.19713,0.00889,-0.07303,-0.03732,-0.01796,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37297,0.19713,-0.00889,0.07303,0.03732,0.01796,0.0103,OPTIMAL,Gurobi,0.050,0.0043,False,False,1972.615,219,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,8.3450,0,0,0.0000,False
140,8.4050,8.4050,0.0600,0.060,APPROACHING,0,368.61,194.90,0.45,0.36861,0.19490,0.00781,-0.07211,-0.03712,-0.02001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36861,0.19490,-0.00781,0.07211,0.03712,0.02001,0.0108,OPTIMAL,Gurobi,0.050,0.0048,False,False,1926.266,230,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,8.4050,0,0,0.0000,False
141,8.4650,8.4650,0.0600,0.060,APPROACHING,0,364.30,192.68,0.36,0.36430,0.19268,0.00626,-0.07141,-0.03701,-0.02638,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36430,0.19268,-0.00626,0.07141,0.03701,0.02638,0.0103,OPTIMAL,Gurobi,0.050,0.0042,False,False,1882.347,215,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.4650,1,1,0.0000,False
142,8.5250,8.5250,0.0600,0.060,APPROACHING,0,360.02,190.46,0.26,0.36002,0.19046,0.00453,-0.07138,-0.03659,-0.02852,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36002,0.19046,-0.00453,0.07138,0.03659,0.02852,0.0098,OPTIMAL,Gurobi,0.050,0.0038,False,False,1839.081,204,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.5250,1,0,0.0000,False
143,8.5850,8.5850,0.0600,0.060,APPROACHING,0,355.76,188.28,0.17,0.35576,0.18828,0.00293,-0.07048,-0.03606,-0.02702,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35576,0.18828,-0.00293,0.07048,0.03606,0.02702,0.0098,OPTIMAL,Gurobi,0.050,0.0037,False,False,1795.954,194,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.5850,1,0,0.0000,False
144,8.6450,8.6450,0.0600,0.060,APPROACHING,0,351.58,186.11,0.08,0.35158,0.18611,0.00148,-0.06859,-0.03593,-0.02520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35158,0.18611,-0.00148,0.06859,0.03593,0.02520,0.0103,OPTIMAL,Gurobi,0.050,0.0043,False,False,1755.672,200,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.6450,1,0,0.0000,False
145,8.7050,8.7050,0.0600,0.060,APPROACHING,0,347.53,183.97,-0.00,0.34753,0.18397,-0.00005,-0.06662,-0.03539,-0.02336,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34753,0.18397,0.00005,0.06662,0.03539,0.02336,0.0099,OPTIMAL,Gurobi,0.050,0.0039,False,False,1714.445,200,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.7050,1,0,0.0000,False
146,8.7650,8.7650,0.0600,0.060,APPROACHING,0,343.57,181.86,-0.09,0.34357,0.18186,-0.00160,-0.06530,-0.03464,-0.02982,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34357,0.18186,0.00160,0.06530,0.03464,0.02982,0.0104,OPTIMAL,Gurobi,0.050,0.0044,False,False,1676.030,206,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,8.7650,2,1,0.0000,False
147,8.8250,8.8250,0.0600,0.060,APPROACHING,0,339.69,179.80,-0.18,0.33969,0.17980,-0.00307,-0.06429,-0.03400,-0.01628,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33969,0.17980,0.00307,0.06429,0.03400,0.01628,0.0103,OPTIMAL,Gurobi,0.050,0.0042,False,False,1636.440,212,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,8.8250,1,1,0.0000,False
148,8.8800,8.8800,0.0550,0.060,APPROACHING,0,336.19,177.94,-0.20,0.33619,0.17794,-0.00353,-0.06281,-0.03371,-0.00540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33619,0.17794,0.00353,0.06281,0.03371,0.00540,0.0095,OPTIMAL,Gurobi,0.050,0.0035,False,False,1601.275,199,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,8.8800,0,1,0.0000,False
149,8.9400,8.9400,0.0600,0.060,APPROACHING,0,332.44,175.92,-0.23,0.33244,0.17592,-0.00395,-0.06203,-0.03354,-0.00413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33244,0.17592,0.00395,0.06203,0.03354,0.00413,0.0096,OPTIMAL,Gurobi,0.050,0.0036,False,False,1565.786,199,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,8.9400,0,0,0.0000,False
150,9.0000,9.0000,0.0600,0.060,APPROACHING,0,328.72,173.91,-0.25,0.32872,0.17391,-0.00430,-0.06226,-0.03314,-0.00940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32872,0.17391,0.00430,0.06226,0.03314,0.00940,0.0101,OPTIMAL,Gurobi,0.050,0.0040,False,False,1530.718,205,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,9.0000,0,0,0.0000,False
151,9.0600,9.0600,0.0600,0.060,APPROACHING,0,325.00,171.92,-0.27,0.32500,0.17192,-0.00476,-0.06176,-0.03301,-0.00729,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32500,0.17192,0.00476,0.06176,0.03301,0.00729,0.0099,OPTIMAL,Gurobi,0.050,0.0039,False,False,1497.000,204,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,9.0600,0,0,0.0000,False
152,9.1200,9.1200,0.0600,0.060,APPROACHING,0,321.31,169.95,-0.32,0.32131,0.16995,-0.00550,-0.06124,-0.03276,-0.01378,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32131,0.16995,0.00550,0.06124,0.03276,0.01378,0.0105,OPTIMAL,Gurobi,0.050,0.0043,False,False,1465.497,207,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.1200,1,1,0.0000,False
153,9.1800,9.1800,0.0600,0.060,APPROACHING,0,317.64,167.97,-0.36,0.31764,0.16797,-0.00629,-0.06123,-0.03304,-0.02005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31764,0.16797,0.00629,0.06123,0.03304,0.02005,0.0102,OPTIMAL,Gurobi,0.050,0.0041,False,False,1433.309,199,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.1800,1,0,0.0000,False
154,9.2400,9.2400,0.0600,0.060,APPROACHING,0,313.97,165.98,-0.44,0.31397,0.16598,-0.00760,-0.06076,-0.03304,-0.02714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31397,0.16598,0.00760,0.06076,0.03304,0.02714,0.0103,OPTIMAL,Gurobi,0.050,0.0041,False,False,1397.913,201,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,9.2400,2,1,0.0000,False
155,9.3000,9.3000,0.0600,0.060,APPROACHING,0,310.38,164.00,-0.54,0.31038,0.16400,-0.00947,-0.05880,-0.03290,-0.03198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31038,0.16400,0.00947,0.05880,0.03290,0.03198,0.0100,OPTIMAL,Gurobi,0.050,0.0040,False,False,1373.410,195,0.002,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,9.3000,2,0,0.0000,False
156,9.3600,9.3600,0.0600,0.060,APPROACHING,0,306.89,162.05,-0.65,0.30689,0.16205,-0.01131,-0.05785,-0.03189,-0.03579,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30689,0.16205,0.01131,0.05785,0.03189,0.03579,0.0105,OPTIMAL,Gurobi,0.050,0.0044,False,False,1343.193,195,0.001,"[1, 0, 1, 0, 1, 0, 0, 0]",0x10101000,9.3600,3,1,0.0000,False
157,9.4200,9.4200,0.0600,0.060,APPROACHING,0,303.46,160.17,-0.75,0.30346,0.16017,-0.01310,-0.05655,-0.03083,-0.02420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30346,0.16017,0.01310,0.05655,0.03083,0.02420,0.0100,OPTIMAL,Gurobi,0.050,0.0040,False,False,1309.405,196,0.001,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,9.4200,2,1,0.0000,False
158,9.4800,9.4800,0.0600,0.060,APPROACHING,0,300.12,158.38,-0.79,0.30012,0.15838,-0.01382,-0.05485,-0.02900,-0.00248,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30012,0.15838,0.01382,0.05485,0.02900,0.00248,0.0092,OPTIMAL,Gurobi,0.050,0.0032,False,False,1276.675,185,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,9.4800,0,2,0.0000,False
159,9.5400,9.5400,0.0600,0.060,APPROACHING,0,296.83,156.63,-0.82,0.29683,0.15663,-0.01425,-0.05447,-0.02922,-0.01320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29683,0.15663,0.01425,0.05447,0.02922,0.01320,0.0102,OPTIMAL,Gurobi,0.050,0.0042,False,False,1252.874,186,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.5400,1,1,0.0000,False
160,9.6000,9.6000,0.0600,0.060,APPROACHING,0,293.56,154.87,-0.85,0.29356,0.15487,-0.01491,-0.05439,-0.02975,-0.00647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29356,0.15487,0.01491,0.05439,0.02975,0.00647,0.0100,OPTIMAL,Gurobi,0.050,0.0040,False,False,1223.806,189,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,9.6000,0,1,0.0000,False
161,9.6600,9.6600,0.0600,0.060,APPROACHING,0,290.32,153.08,-0.89,0.29032,0.15308,-0.01547,-0.05396,-0.02977,-0.00685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29032,0.15308,0.01547,0.05396,0.02977,0.00685,0.0103,OPTIMAL,Gurobi,0.050,0.0040,False,False,1197.190,193,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,9.6600,0,0,0.0000,False
162,9.7200,9.7200,0.0600,0.060,APPROACHING,0,287.07,151.30,-0.93,0.28707,0.15130,-0.01617,-0.05425,-0.02965,-0.01967,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28707,0.15130,0.01617,0.05425,0.02965,0.01967,0.0098,OPTIMAL,Gurobi,0.050,0.0037,False,False,1172.563,186,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,9.7200,2,2,0.0000,False
163,9.7800,9.7800,0.0600,0.060,APPROACHING,0,283.82,149.55,-1.00,0.28382,0.14955,-0.01748,-0.05414,-0.02883,-0.02201,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28382,0.14955,0.01748,0.05414,0.02883,0.02201,0.0099,OPTIMAL,Gurobi,0.050,0.0039,False,False,1145.527,192,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,9.7800,2,0,0.0000,False
164,9.8400,9.8400,0.0600,0.060,APPROACHING,0,280.58,147.83,-1.06,0.28058,0.14783,-0.01856,-0.05326,-0.02788,-0.00703,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28058,0.14783,0.01856,0.05326,0.02788,0.00703,0.0098,OPTIMAL,Gurobi,0.050,0.0037,False,False,1119.111,188,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.8400,1,1,0.0000,False
165,9.9000,9.9000,0.0600,0.060,APPROACHING,0,277.43,146.16,-1.08,0.27743,0.14616,-0.01882,-0.05176,-0.02747,-0.00675,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27743,0.14616,0.01882,0.05176,0.02747,0.00675,0.0099,OPTIMAL,Gurobi,0.050,0.0039,False,False,1093.264,181,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,9.9000,1,0,0.0000,False
166,9.9600,9.9600,0.0600,0.060,APPROACHING,0,274.36,144.52,-1.10,0.27436,0.14452,-0.01920,-0.05040,-0.02747,-0.00252,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27436,0.14452,0.01920,0.05040,0.02747,0.00252,0.0091,OPTIMAL,Gurobi,0.050,0.0031,False,False,1069.420,183,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,9.9600,0,1,0.0000,False
167,10.0200,10.0200,0.0600,0.060,APPROACHING,0,271.33,142.85,-1.11,0.27133,0.14285,-0.01945,-0.05028,-0.02798,-0.00951,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27133,0.14285,0.01945,0.05028,0.02798,0.00951,0.0100,OPTIMAL,Gurobi,0.050,0.0040,False,False,1046.533,187,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.0200,0,0,0.0000,False
168,10.0800,10.0800,0.0600,0.060,APPROACHING,0,268.33,141.19,-1.15,0.26833,0.14119,-0.02004,-0.04980,-0.02757,-0.00854,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26833,0.14119,0.02004,0.04980,0.02757,0.00854,0.0099,OPTIMAL,Gurobi,0.050,0.0038,False,False,1025.073,182,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,10.0800,1,1,0.0000,False
169,10.1400,10.1400,0.0600,0.060,APPROACHING,0,265.36,139.54,-1.17,0.26536,0.13954,-0.02038,-0.04939,-0.02752,-0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26536,0.13954,0.02038,0.04939,0.02752,0.00122,0.0084,OPTIMAL,Gurobi,0.050,0.0024,False,False,998.715,175,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.1400,0,1,0.0000,False
170,10.2000,10.2000,0.0600,0.060,APPROACHING,0,262.41,137.89,-1.18,0.26241,0.13789,-0.02064,-0.04898,-0.02767,-0.00522,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26241,0.13789,0.02064,0.04898,0.02767,0.00522,0.0099,OPTIMAL,Gurobi,0.050,0.0039,False,False,977.779,185,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.2000,0,0,0.0000,False
171,10.2600,10.2600,0.0600,0.060,APPROACHING,0,259.49,136.24,-1.19,0.25949,0.13624,-0.02085,-0.04851,-0.02736,-0.00222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25949,0.13624,0.02085,0.04851,0.02736,0.00222,0.0093,OPTIMAL,Gurobi,0.050,0.0032,False,False,954.086,186,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.2600,0,0,0.0000,False
172,10.3200,10.3200,0.0600,0.060,APPROACHING,0,256.58,134.62,-1.21,0.25658,0.13462,-0.02117,-0.04835,-0.02669,-0.00765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25658,0.13462,0.02117,0.04835,0.02669,0.00765,0.0099,OPTIMAL,Gurobi,0.050,0.0039,False,False,934.013,173,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,10.3200,1,1,0.0000,False
173,10.3800,10.3800,0.0600,0.060,APPROACHING,0,253.69,133.03,-1.25,0.25369,0.13303,-0.02174,-0.04811,-0.02627,-0.01200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25369,0.13303,0.02174,0.04811,0.02627,0.01200,0.0101,OPTIMAL,Gurobi,0.050,0.0041,False,False,916.336,176,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,10.3800,1,0,0.0000,False
174,10.4400,10.4400,0.0600,0.060,APPROACHING,0,250.82,131.45,-1.29,0.25082,0.13145,-0.02243,-0.04731,-0.02652,-0.00922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25082,0.13145,0.02243,0.04731,0.02652,0.00922,0.0099,OPTIMAL,Gurobi,0.050,0.0037,False,False,896.229,174,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,10.4400,1,0,0.0000,False
175,10.5000,10.5000,0.0600,0.060,APPROACHING,0,248.03,129.87,-1.31,0.24803,0.12987,-0.02281,-0.04568,-0.02631,-0.00847,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24803,0.12987,0.02281,0.04568,0.02631,0.00847,0.0097,OPTIMAL,Gurobi,0.050,0.0037,False,False,876.356,168,0.001,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,10.5000,0,1,0.0000,False
